id	name
138274at40674	TPRA1
50311at40674	GPSM2
74603at40674	SLCO2A1
190581at40674	CALCOCO2
146170at40674	AAGAB
162117at40674	SHARPIN
90113at40674	FOXP4
51704at40674	LCP1
15975at40674	WDR6
70942at40674	AMOT
26789at40674	FILIP1L
185851at40674	DSCR1L2
97017at40674	CRLF3
137402at40674	GPR183
59021at40674	SLC9A6
116479at40674	GATA2
139181at40674	REM2
28858at40674	HKDC1
180583at40674	PIANP
180565at40674	PEBP4
19703at40674	BLM
167843at40674	OSCAR
47733at40674	SLC26A8
169928at40674	IL37
120634at40674	HMBS
180560at40674	PDCL3
8905at40674	MROH1
196019at40674	MED21
29685at40674	USP8
164210at40674	C11orf42
174845at40674	ZC4H2
199032at40674	SNAPC2
212049at40674	NEDD8
58402at40674	HPS6
138086at40674	ESD
192749at40674	RRP15
172936at40674	CES4A
57957at40674	SPAG16
47862at40674	TBC1D23
145078at40674	RAD51
201413at40674	CTNNBIP1
195348at40674	ATF3
59548at40674	TELO2
206348at40674	NFAM1
137008at40674	A4GNT
74861at40674	ZCCHC8
138039at40674	PTGES2
116328at40674	DNAJC1
18669at40674	ARHGAP32
67740at40674	FMO5
206907at40674	BEX4
130928at40674	SLC25A53
92677at40674	SLC17A5
74662at40674	BABAM2
29215at40674	GANAB
164546at40674	MOB3B
6446at40674	HIVEP3
111153at40674	CADM1
52894at40674	LRRC4
54258at40674	CNGA2
110213at40674	CLP1
208289at40674	ATP5L
20971at40674	DCTN1
77238at40674	CDK14
141710at40674	PCGF2
125101at40674	GNAT3
80616at40674	TPP1
28103at40674	NAA25
129494at40674	EXO5
147766at40674	GAS2
139871at40674	KRT76
84029at40674	CCDC66
117633at40674	RMDN2
156174at40674	HOXC13
3681at40674	URB1
15315at40674	MEI1
210889at40674	GNG11
116664at40674	FAM105A
129864at40674	MAPK14
88239at40674	KCNK10
122188at40674	DFFB
92593at40674	HPS4
69850at40674	SLF2
127223at40674	SAE1
62626at40674	ABCG4
201572at40674	ACY3
91980at40674	NTN5
165902at40674	COQ10B
140636at40674	ZPBP
17392at40674	CILP2
59753at40674	PXN
30993at40674	MPHOSPH9
188964at40674	EFHD2
53521at40674	KMT5B
14533at40674	JAK1
125032at40674	RNF41
162265at40674	CCDC97
71049at40674	PFKFB3
83392at40674	SEC61A1
82089at40674	ATP6V1H
29602at40674	CEP120
53580at40674	PLS3
1844at40674	FLNB
205094at40674	BORCS7
14315at40674	ZMYM3
110489at40674	ZNF365
156213at40674	APIP
85232at40674	SLC22A15
100184at40674	GLDN
19197at40674	PHLDB2
178731at40674	DUPD1
159153at40674	UPP2
128781at40674	CCR7
122285at40674	AMACR
44360at40674	THSD4
85216at40674	NAPRT
73210at40674	TRIP10
186706at40674	TNIP3
147886at40674	C19orf47
142193at40674	MLC1
23343at40674	MMRN1
78625at40674	CORO1B
202072at40674	DMRTB1
160394at40674	DERL1
38867at40674	BACH2
190290at40674	LYPD6
185040at40674	DLX4
68624at40674	LRFN4
84358at40674	USP3
204153at40674	PAGE3
144241at40674	CRKL
32958at40674	CDH2
50508at40674	UBAP2L
19407at40674	GAK
46981at40674	CARD10
97461at40674	LACC1
172497at40674	CLDN15
57379at40674	ADGRL4
132723at40674	SLC35D3
197845at40674	TIMD4
763at40674	HECTD4
149494at40674	ASGR2
66991at40674	ZNF792
61189at40674	KLHL41
100033at40674	PI4K2A
34074at40674	C1orf22
97391at40674	CYP11B2
154299at40674	MENT
200787at40674	C9orf116
90000at40674	BTBD18
1060at40674	CDH23
30986at40674	EIF3A
10522at40674	KDM5C
134676at40674	CRHR2
161596at40674	LRRC51
119816at40674	ARRB1
76935at40674	LRCH4
203961at40674	DRAP1
10326at40674	ANKRD50
17507at40674	NFAT5
19766at40674	XPO6
185429at40674	COPRS
25265at40674	MYOHD1
14178at40674	CADPS
59815at40674	FAM184B
187637at40674	NDUFA8
137668at40674	PPT2
181857at40674	MPV17L
198511at40674	PXMP2
64408at40674	GPR156
90753at40674	HTRA2
125004at40674	GOT1L1
155547at40674	SULT1E1
108589at40674	RRP9
195001at40674	IFNG
204395at40674	BLOC1S1
195000at40674	GATC
43336at40674	RFX4
116148at40674	AADAT
147705at40674	MRPL19
113163at40674	MYLK4
75450at40674	DCT
193674at40674	LECT2
156928at40674	OR8K3
203098at40674	KIAA1143
44821at40674	ATXN2L
208568at40674	MRAP
72234at40674	PLBD1
19009at40674	HERC3
99104at40674	TBC1D13
71617at40674	TBX21
117748at40674	HAO1
99061at40674	B3GLCT
186882at40674	CCDC196
207411at40674	GAP43
142169at40674	GALR1
76886at40674	PPARG
204989at40674	GAR1
8610at40674	STRC
99096at40674	WNT5A
86155at40674	KANSL2
135493at40674	DNTTIP1
212967at40674	TMEM88B
182433at40674	MRPS15
190076at40674	HEL-S-44
13552at40674	TNS3
172749at40674	AVEN
187276at40674	C1orf105
207358at40674	FAM32A
212903at40674	SCGB1A1
192240at40674	CLEC3B
91129at40674	PISD
131978at40674	OXA1L
69893at40674	PKLR
20887at40674	GPR158
72578at40674	DCST1
186538at40674	ZFAND6
48296at40674	GYS1
192109at40674	DKK4
113849at40674	HMBOX1
158404at40674	DTWD2
146273at40674	VSIG8
147023at40674	RAD52
153677at40674	OR5H15
157829at40674	RASD1
62239at40674	MKI67
69494at40674	ZNF79
157814at40674	DRAM2
89402at40674	PYDC1
164744at40674	CLDN10
48730at40674	FBRSL1
23323at40674	ATP2A2
46465at40674	BRAF
154302at40674	OR4L1
91626at40674	GTF2H4
67167at40674	RUNX1T1
105186at40674	PPM1A
152668at40674	OR5M1
169724at40674	RAB11A
157106at40674	OR10W1
122607at40674	FBP1
33939at40674	BRINP1
74244at40674	GPR107
42620at40674	ELAC2
107675at40674	MEX3C
205246at40674	COX7B2
129087at40674	KLHDC8B
209172at40674	PRR15L
111652at40674	FUT9
143261at40674	OR1L6
106521at40674	LIPA
112541at40674	GTPBP6
19462at40674	CLIP1
178827at40674	THAP1
91715at40674	ACTR3
157749at40674	HCAR1
108604at40674	UBXN11
163395at40674	CRK
204426at40674	BLOC1S2
141390at40674	CFAP161
47830at40674	GPSM1
36305at40674	PHF2
74802at40674	ATG13
169831at40674	CA6
141366at40674	KCNIP3
35852at40674	UNC5A
13437at40674	CAMSAP1
156957at40674	MAGEB16
196623at40674	SSR2
196927at40674	LDLRAD1
33449at40674	GTF3C3
84152at40674	TBC1D22B
30326at40674	MED16
149596at40674	OR2T3
11983at40674	MAGI1
154463at40674	TMEM11
46808at40674	DNM1L
189456at40674	AANAT
208201at40674	BATF
73215at40674	ZNF131
146757at40674	PYGO2
149133at40674	UBE2Z
137018at40674	MC5R
191937at40674	RAH1
129283at40674	KIN
198334at40674	S100A12
116476at40674	GJA8
5088at40674	LAMB1
125184at40674	C2orf24
133642at40674	UCP1
138408at40674	LDLRAD4
199822at40674	GABARAP
141091at40674	KLK13
187843at40674	CYB561D2
91156at40674	MINDY3
98731at40674	TULP3
148155at40674	SGF29
41781at40674	DDX11
146541at40674	RSU1
30979at40674	CGN
165518at40674	FAM216A
21113at40674	VWDE
190835at40674	UBE2E2
212017at40674	LYNX1
6464at40674	ESPL1
204905at40674	C15orf40
21731at40674	SSH2
53852at40674	RARS
186406at40674	GDNF
152264at40674	CFAP36
145037at40674	OR5M3
170187at40674	SLX1A
24803at40674	ITGAV
98032at40674	KCNS1
118479at40674	C2CD4C
48966at40674	NUTM1
97836at40674	HAT1
124069at40674	MXRA8
153713at40674	DHRS3
123906at40674	GAL3ST3
195517at40674	CYLC1
102905at40674	DCP2
198222at40674	NHP2
51388at40674	CHAF1A
95195at40674	GABPA
21772at40674	PPP1R9A
26283at40674	XRN2
37972at40674	EPB41L1
210500at40674	SPINK9
107618at40674	RENBP
128398at40674	FAM86B2
102046at40674	GLUL
133384at40674	FEN1
184745at40674	MS4A6A
186757at40674	BCL2
143920at40674	CLMP
169887at40674	gdf7
170139at40674	TMEM69
22102at40674	MYT1L
69910at40674	FLCN
74313at40674	C16orf70
174579at40674	MAD2L2
181404at40674	SRA1
18176at40674	TEX14
187369at40674	NAA20
146713at40674	TCEANC
44970at40674	HADHA
123621at40674	HIBADH
107967at40674	RBMS3
177007at40674	SRRM1
72742at40674	FAM111B
72738at40674	OVGP1
212508at40674	POLR2K
149183at40674	HCAR2
11863at40674	INO80
197125at40674	TMEM42
103543at40674	CGAS
120703at40674	OPN4
148797at40674	CCDC125
52407at40674	TBC1D16
60562at40674	APPBP2
185387at40674	FFAR3
94254at40674	ETNPPL
7202at40674	ANKRD11
176422at40674	DLX1
30007at40674	COG1
123726at40674	PPP2CA
165467at40674	RAB3C
201898at40674	CALML5
105109at40674	LPCAT4
765at40674	PRKDC
152367at40674	SDHB
111395at40674	IFGGE
150271at40674	HADH
208462at40674	NDUFA4
135842at40674	OR6K2
132890at40674	IL17RB
157211at40674	RPS3A
76226at40674	SLC2A12
97027at40674	GMPPA
125537at40674	ZC3H10
162369at40674	ACBD6
116644at40674	HDAC11
47440at40674	GFM2
152257at40674	EFNB3
1708at40674	WDFY4
149083at40674	OR6V1
206948at40674	PTTG1IP
140795at40674	GJA4
162387at40674	MRPL2
112358at40674	RAD18
9354at40674	ADGRB1
76237at40674	DKFZp434F011
32264at40674	DLGAP2
40816at40674	PLOD1
143090at40674	HFE
161439at40674	PRSS57
9791at40674	TET1
168852at40674	REEP4
95083at40674	DUS2
14784at40674	TAF2
128657at40674	DCAF7
61147at40674	EPM2AIP1
107239at40674	HSF4
182177at40674	ARL3
208631at40674	MRPL52
105871at40674	CFAP97
20559at40674	EHMT1
148428at40674	OR2AE1
69949at40674	CES1
201313at40674	FXYD5
20472at40674	NUMA1
76138at40674	MAATS1
120837at40674	HTR1D
120646at40674	C1orf156
170697at40674	NCR3LG1
159759at40674	MLF2
129301at40674	KRT18
83713at40674	AYTL2
56592at40674	EPB41L4A
189465at40674	CFDP1
47376at40674	AKAP3
8822at40674	TMEM131
32240at40674	SEC23A
108968at40674	CTH
168201at40674	DPM1
172592at40674	ART1
44313at40674	MMEL1
180540at40674	LIN7A
142736at40674	THG1L
22905at40674	XPOT
202172at40674	POLR3G
186121at40674	GRPEL1
11204at40674	CRB1
44330at40674	MSH5
109927at40674	PATL2
184761at40674	CIDEC
91899at40674	CASC3
87699at40674	ZNF572
180506at40674	RBM8
44740at40674	EFCAB5
210921at40674	S100A5
84294at40674	GBP3
47937at40674	AFF1
171947at40674	C19orf40
100265at40674	GABRP
158810at40674	NEURL1B
154738at40674	OR13C5
165673at40674	GJB2
140333at40674	FAS
79283at40674	FCHSD1
156387at40674	BARHL1
75699at40674	RBM46
179488at40674	GLO1
805at40674	FRAS1
125157at40674	RBM4
81313at40674	AKT2
114138at40674	CERS6
102258at40674	FBXO22
31762at40674	GRIN3B
153311at40674	PRR30
161877at40674	VASP
54913at40674	PTCHD3
184999at40674	CCDC28B
80890at40674	YTHDF2
69345at40674	MTF1
173998at40674	C15orf62
8172at40674	IQGAP1
105068at40674	FLOT2
146441at40674	MRPL1
127240at40674	HEL-S-32
141492at40674	LRP2BP
25008at40674	IREB2
203609at40674	TEX50
13250at40674	CACHD1
14495at40674	NEXMIF
103299at40674	ACAA1
161859at40674	REXO4
87209at40674	STRA6
174645at40674	CLNS1A
49525at40674	LRCH2
158245at40674	B3GALNT1
134987at40674	SULT6B1
191400at40674	YRDC
113173at40674	GCAT
193735at40674	RGS5
175157at40674	EFCAB1
126814at40674	TMEM266
213156at40674	C11orf88
108019at40674	CHRNE
178562at40674	PEX11B
173945at40674	QDPR
179988at40674	TLCD1
203593at40674	EPO
203585at40674	LTC4S
13913at40674	HDLBP
56561at40674	NOX5
59098at40674	CAPN11
71913at40674	ESR2
188794at40674	RAB15
7860at40674	FAM179B
33256at40674	IL6ST
32492at40674	BICC1
189570at40674	PLEKHB2
114406at40674	ISM2
66069at40674	KLHL38
206621at40674	BLOC1S3
179927at40674	PLEKHB1
150020at40674	OR10Z1
110865at40674	TEX13C
137430at40674	PPHLN1
113085at40674	SERGEF
156536at40674	CEACAM21
160594at40674	CD5
164945at40674	IL2RG
24591at40674	EPHA3
52088at40674	SEMA4F
196016at40674	OVOL1
117283at40674	DNMT3L
171355at40674	MGC17330
190887at40674	NFYA
46326at40674	RSF1
107844at40674	SPEM2
176044at40674	BCAP29
69609at40674	LGSN
49742at40674	ATXN1
98192at40674	ZNF212
40058at40674	INTS10
145565at40674	EFCAB14
209116at40674	TMEM123
114633at40674	HDAC8
75619at40674	TMCO3
36109at40674	RRM1
16459at40674	DKFZp666O0110
73825at40674	PDLIM5
99495at40674	C6orf132
202496at40674	MGC10911
16690at40674	ABCB1
92594at40674	YTHDC1
96659at40674	GABRG1
203751at40674	RPRM
167903at40674	PDCL
138465at40674	C5AR1
30112at40674	MOCOS
110874at40674	SNPH
158718at40674	POLR2C
208177at40674	MRPS33
60958at40674	FOXN1
138610at40674	OR2W1
203970at40674	CYCS
158627at40674	LRRC23
79056at40674	BARGIN
149374at40674	RPUSD4
79219at40674	LRRTM4
50283at40674	SLC26A5
184661at40674	ANKRD22
27104at40674	OSBPL6
75141at40674	MSANTD2
39092at40674	COG7
132095at40674	HOMER1
189860at40674	C7orf21
161082at40674	RTF2
96234at40674	PCBP2
132212at40674	OR2S2
53891at40674	MLXIP
110592at40674	IL23R
124043at40674	CALR
91854at40674	TCP11L2
119157at40674	ASPSCR1
178149at40674	BNIP1
185581at40674	CCDC137
99918at40674	BBS4
131049at40674	CTBS
25278at40674	HK2
151329at40674	PQLC2
103053at40674	MSR1
88705at40674	TRIM68
136417at40674	GNL3
204103at40674	FAM207A
168601at40674	HMX3
65759at40674	SSRP1
197649at40674	GGACT
89709at40674	ADCYAP1R1
82399at40674	METTL16
58171at40674	ADD3
198859at40674	PEA15
189987at40674	DENR
197401at40674	VIP
29835at40674	PSMD1
113715at40674	SLC52A3
198386at40674	TMEM140
41258at40674	NCAM2
10834at40674	SYNJ1
30604at40674	NTRK1
36917at40674	NLRP14
44995at40674	AOC3
25616at40674	NEDD4
192111at40674	SHISAL1
171895at40674	ARL15
106696at40674	PHKG2
117689at40674	TBKBP1
31231at40674	TMC3
203420at40674	FAM19A5
12677at40674	LMTK2
117755at40674	ST8SIA4
99193at40674	KCTD20
72871at40674	TAF4B
112591at40674	ATG4B
4090at40674	CACNA1H
57152at40674	RNPEP
173211at40674	DCAKD
84895at40674	TMCC2
192086at40674	PILRB
93099at40674	FKRP
209987at40674	LOC100131303
27695at40674	SNX14
44702at40674	KCTD3
207564at40674	CAVIN2
191313at40674	FAM170B
60055at40674	FLYWCH1
161734at40674	TMEM121B
81245at40674	IDS
8810at40674	ABCA5
59033at40674	HEL107
153194at40674	F11R
162815at40674	KLK9
201156at40674	PPP1R1A
141550at40674	CTSZ
162808at40674	EIF3K
153167at40674	STX11
187957at40674	RAP1A
47343at40674	CCDC136
148965at40674	SLC23A3
138903at40674	PSMD4
66537at40674	SRC
197998at40674	UPK2
199671at40674	HCFC1R1
144769at40674	OR4P4
58120at40674	RBM44
30171at40674	C1orf9
17069at40674	XPO1
202078at40674	FKBP1B
140201at40674	MPST
202999at40674	FAM180B
149697at40674	RASD2
190497at40674	TAF11
9282at40674	SAMD9
71047at40674	MMP24
19585at40674	SEMA6A
52413at40674	NLN
181900at40674	GH2
139530at40674	NUDT6
177436at40674	FCGR3B
204843at40674	CCL26
90473at40674	CYP21A2
32342at40674	TRPA1
142416at40674	CA3
177420at40674	CCDC152
208641at40674	NDUFB6
208998at40674	ALKAL2
76491at40674	9-Sep
6768at40674	MYH1
123409at40674	DBN1
78857at40674	RASGEF1B
89173at40674	XPNPEP3
132044at40674	TSTA3
132049at40674	HS3ST1
25585at40674	C19orf15
205836at40674	PCSK1N
76911at40674	ZNF672
127632at40674	DOK2
118158at40674	CFLAR
99418at40674	CDS1
74984at40674	ZBTB37
117028at40674	LIAS
101887at40674	EPHX1
46396at40674	FRMD7
192649at40674	DC2
26870at40674	INTS6
136400at40674	RNF26
187401at40674	SMP1
113514at40674	FCRLB
188349at40674	HAVCR2
187255at40674	CABP5
191650at40674	CAV3
33937at40674	CBL
63192at40674	MAGEL2
198659at40674	ZFAND2A
43603at40674	CDH19
112121at40674	TMEM183A
152643at40674	TAF8
208451at40674	C7orf11
184223at40674	MYOG
28958at40674	TRIM24
157272at40674	FAM84A
47243at40674	TIPARP
18361at40674	PTPN14
32384at40674	HDAC7
107809at40674	LRRC17
148114at40674	MFAP4
25802at40674	PKP4
144288at40674	OR9G1
88740at40674	CHRND
100879at40674	FLAD1
192855at40674	C22orf18
27939at40674	PDE11A
80361at40674	PLAT
170830at40674	LAPTM5
107355at40674	XK
188938at40674	FAM168B
156227at40674	EIF4E2
15374at40674	SYCP2
10569at40674	DOT1L
91863at40674	DKFZp686J08252
177125at40674	UPK3A
192054at40674	KLRD1
6612at40674	CHD3
83997at40674	HGD
143239at40674	AQP10
163822at40674	NCR1
116294at40674	PLEKHO1
187028at40674	CIDEB
189712at40674	PRDX5
123013at40674	IL13RA2
201846at40674	DNAJC19
41227at40674	MCM5
39910at40674	HIF1A
24500at40674	DKFZp686J1169
38282at40674	SMURF1
168346at40674	C14orf166
179571at40674	DCAF16
62156at40674	PICK1
211363at40674	SPTSSA
55591at40674	CASS4
39695at40674	BEND3
16226at40674	REV1
91762at40674	RORB
27544at40674	ZMYM1
212376at40674	PTH2
199777at40674	CD3D
6798at40674	PCSK5
105007at40674	RPTN
117346at40674	HMGXB4
94058at40674	TMEM145
110755at40674	GPR4
174598at40674	EEF1AKMT1
53376at40674	KLHL6
594at40674	PKHD1L1
141269at40674	FKBPL
192387at40674	PGRMC2
193520at40674	SOX12
145992at40674	FLJ20551
160494at40674	TTC1
86260at40674	RABGGTA
130301at40674	IL31
21069at40674	ATP13A2
10308at40674	PKDREJ
10202at40674	ANKRD12
37221at40674	RAI14
111289at40674	SLC45A2
20891at40674	KIF26B
94883at40674	GRWD1
56375at40674	PPP2R1A
121939at40674	MMP23A
22858at40674	ASF1A
61206at40674	GUF1
123060at40674	MED15
10276at40674	DAPK1
103537at40674	FGFRL1
182048at40674	NRAS
134029at40674	UBE2CBP
142205at40674	HS3ST6
27210at40674	WDR72
7397at40674	MYLK
39381at40674	BRAT1
211462at40674	MT-ND4L
45838at40674	KAT14
30123at40674	MAN2C1
153719at40674	C19orf54
106015at40674	CCNE2
133082at40674	LPAR3
87582at40674	CTTNBP2NL
160057at40674	JMJD8
155224at40674	OR5D13
200626at40674	ID1
200650at40674	LYSMD1
131770at40674	DPCR1
197508at40674	RPL27A
155179at40674	CELA3B
56157at40674	MMP16
200025at40674	ZNHIT3
209349at40674	TEX46
85461at40674	ZNF280A
56388at40674	FBXL4
74280at40674	RAVER1
52709at40674	GLCE
164171at40674	CENPO
51280at40674	ORC3
35806at40674	THAP9
170177at40674	HLA-DPA1
77511at40674	ADCK1
43800at40674	KAT2A
10120at40674	TMEM131L
50544at40674	WDPCP
184863at40674	PRRG4
159545at40674	PSMB11
142625at40674	ERGIC1
68046at40674	LCK
153430at40674	RWDD2B
189279at40674	OPN3
110788at40674	TIA1
24353at40674	GRM7
90942at40674	GABRA3
165925at40674	SRPRB
95346at40674	HPN
140660at40674	FBXO16
207137at40674	NRG4
194214at40674	RNF222
11570at40674	IGSF1
196091at40674	C1orf216
115432at40674	PCBP3
110096at40674	THUMPD2
70584at40674	TBX15
156628at40674	CDK5R2
103584at40674	KCNAB2
26031at40674	DAB2IP
42078at40674	GEN1
182074at40674	CDC42EP2
194150at40674	UBD
185501at40674	C1orf159
138249at40674	PRKAR2A
122715at40674	CCNL2
211026at40674	PPP1R11
136270at40674	OR51M1
140336at40674	NPBWR2
120573at40674	POU2F1
82160at40674	ZC3H12A
139621at40674	OTULIN
16087at40674	PRTG
91434at40674	GATM
95395at40674	ADAMTSL5
7028at40674	CHD5
171196at40674	CCDC177
143948at40674	NUFIP1
191443at40674	MORN5
152131at40674	RAB34
133433at40674	CDK5
102662at40674	FAM124A
121953at40674	CERS4
168785at40674	RAB14
114069at40674	CTU2
126818at40674	TERF2
184486at40674	TPT1
73678at40674	ST6GAL2
10977at40674	RD3L
17516at40674	NRK
161807at40674	ZNF346
151107at40674	JAM3
133392at40674	4-Mar
85853at40674	FTCD
108632at40674	C10orf90
124602at40674	UBA5
114007at40674	CTSD
156983at40674	PDCD2
109129at40674	KCNJ14
190202at40674	DC-UbP
362at40674	HERC2
80496at40674	NUAK1
8537at40674	MYH13
59915at40674	ME2
174568at40674	CAPSL
173419at40674	FAM57A
158113at40674	DKFZp686P17171
90027at40674	PSMD12
104223at40674	PLIN1
213035at40674	TBCA
142445at40674	ZNF691
138320at40674	PARP3
100141at40674	10-Sep
157911at40674	KHDRBS1
208402at40674	RTL8A
211131at40674	IL13
82245at40674	EDC3
69135at40674	GRK6
51621at40674	CLSPN
197275at40674	EIF1AD
31424at40674	BICD1
122896at40674	SPATA1
103616at40674	ENDOD1
110098at40674	DKFZp779K0533
19419at40674	DGKH
206636at40674	C10orf70
197201at40674	TMEM86B
135123at40674	PAQR7
168566at40674	HMOX1
119834at40674	SETD6
104959at40674	CAP1
183919at40674	VTI1B
112192at40674	GSDMD
112182at40674	QTRT2
137016at40674	TRABD
194333at40674	KXD1
1499at40674	ATM
85757at40674	KHSRP
212156at40674	RPS29
188056at40674	MRPL30
158879at40674	CEP57L1
1805at40674	REV3L
164284at40674	C3orf70
96180at40674	RAP80
36064at40674	IGFN1
209415at40674	TAC3
126289at40674	PPP1R36
182011at40674	ZMAT5
162027at40674	PACRGL
192730at40674	TMEM126B
42306at40674	ADAM19
171315at40674	TBCB
14373at40674	NPC1
119657at40674	BTBD16
203231at40674	CRIPT
208416at40674	CCL21
131373at40674	PHGDHL1
124801at40674	FAM63A
165128at40674	TTPA
95004at40674	WDFY2
93586at40674	STRADA
55763at40674	COL2A1
101726at40674	PLA2G3
47664at40674	GCS1
161493at40674	IQCG
187896at40674	TAS2R4
6251at40674	MYH7
150345at40674	KLF3
55598at40674	FAM205A
150342at40674	MCHR2
51406at40674	CDCP1
94797at40674	WDR25
176851at40674	MAD2L1
88300at40674	ABHD18
194509at40674	FAM19A4
135281at40674	EPM2A
194476at40674	PTGDS
167398at40674	SLC10A6
51828at40674	TRAF7
112595at40674	MAEA
123028at40674	CATSPER4
193226at40674	CHMP4C
202467at40674	DDRGK1
86508at40674	ATP5F1B
190230at40674	TMEM202
176942at40674	OCIAD1
43914at40674	GALNT5
143055at40674	GNB1L
173093at40674	STX17
91915at40674	AHCY
59802at40674	IRAK1
88560at40674	SCARB2
115457at40674	PTGIR
22565at40674	CP
98780at40674	TSNARE1
22740at40674	EFTUD2
164435at40674	RTL4
173025at40674	TIMM17B
152567at40674	GMNC
55357at40674	ACSL5
189600at40674	TSEN34
125294at40674	RAD51C
4342at40674	SETD2
110389at40674	PLEKHS1
136287at40674	CTDSPL
133794at40674	GJA5
3325at40674	DYSF
40213at40674	PPP4R3B
91007at40674	TAF1B
107310at40674	RACK1
146472at40674	PEX16
190328at40674	SCN2B
3365at40674	ANKHD1
192245at40674	ORM1
210176at40674	SRP46
160348at40674	CREB3
180189at40674	ARL5A
82773at40674	MUXA
29926at40674	NUP107
55780at40674	E4F1
42912at40674	NEDD9
175614at40674	TMEM74
81626at40674	PROX2
30595at40674	PIWIL1
51788at40674	PPP6R2
28180at40674	MTHFD1
151874at40674	EVL
81610at40674	SLC30A10
93913at40674	PNLIP
89448at40674	MBTPS2
99437at40674	EIF2B3
122304at40674	RBM17
100890at40674	MKRN1
131486at40674	LGALS8
112610at40674	ZSCAN23
95848at40674	FOXK2
44712at40674	DKFZp686E10210
14095at40674	PAN2
119058at40674	MAP7
14566at40674	RFX7
105170at40674	NIF3L1
172162at40674	MS4A2
85364at40674	TBC1D10B
25306at40674	CLSTN3
115024at40674	SHE
64914at40674	NUDCD1
23342at40674	EEA1
91107at40674	FOXN4
58422at40674	C10orf28
91247at40674	LMBR1L
55221at40674	C2orf71
16496at40674	GCC2
24023at40674	ITGAE
162950at40674	RTN2
132357at40674	SPHK1
204786at40674	GLRX5
176536at40674	CLEC4E
159137at40674	EGFL8
167930at40674	TOB2
112546at40674	LRMP
41295at40674	ZSCAN29
162491at40674	IAH1
199439at40674	TLX2
127466at40674	KRT25
191878at40674	BTG2
3412at40674	COL6A5
159986at40674	EBP
51224at40674	SPG7
110585at40674	MUS81
213661at40674	PRM3
137772at40674	OR10AG1
175689at40674	SNRPB2
199660at40674	CENPS
172057at40674	FAM98C
109621at40674	PRDM9
57486at40674	COL19A1
169730at40674	TRAPPC4
125906at40674	RBM48
67574at40674	EPB42
13165at40674	KIAA0556
180147at40674	SOD3
191185at40674	PQLC3
104044at40674	EDAR
171981at40674	ZNF575
212827at40674	CHCHD10
96703at40674	FANCC
176668at40674	DEDD
148489at40674	NUDCD3
96145at40674	TCF7
105219at40674	SPOCK3
167194at40674	BSND
162629at40674	WTIP
135135at40674	ZNF444
119126at40674	MRPS9
202664at40674	LSMEM2
98953at40674	SCRN3
191188at40674	PRRT1
104014at40674	TBCEL
103891at40674	C3orf58
14578at40674	DKFZp686D10173
108841at40674	MKNK1
207074at40674	OPA3
35686at40674	ARVCF
44156at40674	IQCN
107359at40674	CHRM1
134054at40674	ADRA2B
84066at40674	STAU1
88803at40674	CSTF1
122261at40674	WISP1
130337at40674	OSR2
95958at40674	SMARCD3
124046at40674	SYT2
82139at40674	NELFB
175164at40674	TERB2
163416at40674	FFAR1
74156at40674	HEL-S-94n
103219at40674	MLLT1
116200at40674	KRT79
12402at40674	DKFZp686C13257
132784at40674	SFXN4
146319at40674	NIPSNAP2
206091at40674	MS4A13
79820at40674	FUT11
152054at40674	MAPRE2
97688at40674	ITPRIPL1
144836at40674	OPTC
160094at40674	NUDT22
165461at40674	PSMD10
187592at40674	CBFB
164621at40674	NXPH2
202793at40674	SH3BGRL2
34772at40674	COBLL1
127688at40674	FLJ10099
120118at40674	CASP4
68984at40674	WLS
41932at40674	ARMC9
146514at40674	AUP1
177161at40674	DPRX
153031at40674	AIDA
16610at40674	PHLPP2
10092at40674	CCDC88C
202705at40674	CD300A
2928at40674	ABCA1
192674at40674	TMEM128
80913at40674	BRF1
42119at40674	UBN1
151558at40674	DIO3
17372at40674	ITGA7
116434at40674	SH3GLB1
212087at40674	CCDC179
63172at40674	GALNT14
165084at40674	KCNK1
128472at40674	DKFZp586C1324
187153at40674	CSRP1
192298at40674	TXNL4B
889at40674	RELN
126999at40674	PPM1N
30251at40674	KIAA0319
122002at40674	RSAD1
200020at40674	DNAJC5G
101287at40674	SERINC5
209327at40674	MRPL55
59797at40674	DPY19L3
167183at40674	PECR
128198at40674	CR1L
156612at40674	CCDC68
4569at40674	DOCK3
47866at40674	APBA1
21898at40674	RBM6
150506at40674	NPBWR1
75779at40674	FXR1
79295at40674	HAS1
150787at40674	KRT19
123953at40674	ELAVL1
199500at40674	UXT
194736at40674	FAM163A
180100at40674	CIB2
123244at40674	ZNF496
85187at40674	PIAS4
148063at40674	CCDC83
204562at40674	RAX
81688at40674	PRDM6
49198at40674	ZNF865
194674at40674	PFN3
150430at40674	IYD
81970at40674	CYP46A1
93239at40674	MLYCD
178829at40674	CRYBB1
67763at40674	MGAT4A
143951at40674	SYNC
26052at40674	HELB
164071at40674	IQCD
46022at40674	ELFN1
62012at40674	PTGS2
69050at40674	APOBR
53320at40674	POMGNT1
59636at40674	HOOK1
212385at40674	SEC61B
163681at40674	OR10H1
102896at40674	TRAPPC13
84107at40674	ZNF623
130862at40674	ADIPOR1
60380at40674	DYRK2
98333at40674	LRRN4
3953at40674	BPTF
209617at40674	INO80E
128218at40674	ZNF146
138299at40674	CCDC121
127167at40674	AKR1A1
30096at40674	NPEPPS
148964at40674	RSPH3
